0.0015	0.35217072037644803
0.0045	0.80409192405101237
0.0075	0.66266166134664062
0.0105	0.588200032969174
0.0135	0.94599049888354414
0.0165	1.3150204558737568
0.0195	1.73181824993631
0.0225	3.3245477978090494
0.0255	3.2257339387672532
0.0285	3.4228933447226852
0.0315	3.3690374499842615
0.0345	3.6453416055987615
0.0375	3.3198646765274513
0.0405	3.4257032174916424
0.0435	3.9188358884443102
0.0465	4.6334801960167207
0.0495	4.3192427580212467
0.0525	5.0151545804672697
0.0555	4.7229278124953131
0.0585	4.4119685593969695
0.0615	5.7649222976516903
0.0645	6.6767260111795412
0.0675	6.684219005230104
0.0705	7.3028593265296884
0.0735	8.0676130318152826
0.0765	8.2413568313626673
0.0795	8.0301480615624321
0.0825	7.8882494867299	
0.0855	7.2518133045602298
0.0885	6.6650182079755673
0.0915	6.3657667580811887
0.0945	6.4692637384045852
0.0975	6.2290196166584186
0.1005	6.2299562409147393
0.1035	6.3428194638013693
0.1065	6.224336495376817
0.1095	6.2739775809617946
0.1125	6.708571235894432
0.1155	6.6753210747950611
0.1185	6.131142381872972
0.1215	5.6445660807145268
0.1245	5.9742578189392859
0.1275	6.0777547992626841
0.1305	5.7335453850649589
0.1335	5.9850289978869702
0.1365	5.6225554106909987
0.1395	5.221211916857734
0.1425	5.1027289484332101
0.1455	4.6287970747351617
0.1485	4.6849945301143388
0.1515	4.6793747845764173
0.1545	4.431637668779687
0.1575	4.2007597895967228
0.1605	3.9914242683091277
0.1635	3.9839312742585649
0.1665	3.8963569062926129
0.1695	3.6242675598315541
0.1725	3.470192869666858
0.1755	3.4341328357985574
0.1785	3.3193963643992839
0.1815	3.1587653044403452
0.1845	2.8876125822356071
0.1875	2.656266390924483
0.1905	2.5218608101425146
0.1935	2.3345359588784467
0.1965	2.2043451872499196
0.1995	2.0750910398777123
0.2025	2.0085907176789681
0.2055	1.8175193693896192
0.2085	1.670001049019181
0.2115	1.5290390984429545
0.2145	1.4428696668614831
0.2175	1.3548269867673712
0.2205	1.3257916348214407
0.2235	1.2794287341335839
0.2265	1.1590725171964205
0.2295	1.095382067766637
0.2325	1.008744324057006
0.2355	0.92116995609105401
0.2385	0.85747950666127892
0.2415	0.75164096569707262
0.2445	0.73150354418618524
0.2475	0.7286936714172243
0.2505	0.61723538491510388
0.2535	0.59288315425077498
0.2565	0.53621738674339448
0.2595	0.5216997107704292
0.2625	0.52778776843651143
0.2655	0.54511531717843764
0.2685	0.49172773456817837
0.2715	0.47627343433889274
0.2745	0.48470305264577579
0.2775	0.50952359543826475
0.2805	0.48142486774865456
0.2835	0.47767837072337321
0.2865	0.47580512221073251
0.2895	0.47065368880097935
0.2925	0.49828410436242065
0.2955	0.47627343433889274
0.2985	0.54511531717843764
